"","price","crime","nox","rooms","dist","radial","proptax","stratio","ppoverty","lprice","lnox","lproptax","pricek","price_k"
"67",19400,0.0439999997615814,3.98000001907349,5.78999996185303,6.6100001335144,4,33.7000007629395,16.1000003814697,10.2399997711182,9.87302875518799,1.38128185272217,5.8200831413269,19.4,19.4
"68",22000,0.0579999983310699,4.09000015258789,5.88000011444092,6.5,4,34.5,18.8999996185303,8.10000038146973,9.99879741668701,1.40854501724243,5.84354448318481,22,22
"69",17400,0.136000007390976,4.09000015258789,5.59000015258789,6.5,4,34.5,18.8999996185303,13.0900001525879,9.76422595977783,1.40854501724243,5.84354448318481,17.4,17.4
"70",20900,0.128000006079674,4.09000015258789,5.88000011444092,6.5,4,34.5,18.8999996185303,8.78999996185303,9.9475040435791,1.40854501724243,5.84354448318481,20.9,20.9
"71",24200,0.0879999995231628,4.13000011444092,6.42000007629395,5.28999996185303,4,30.5,19.2000007629395,6.71999979019165,10.0941076278687,1.41827738285065,5.72031164169312,24.2,24.2
"72",21700,0.158999994397163,4.13000011444092,5.96000003814697,5.28999996185303,4,30.5,19.2000007629395,9.88000011444092,9.98506736755371,1.41827738285065,5.72031164169312,21.7,21.7
"73",22800,0.0920000001788139,4.13000011444092,6.05999994277954,5.28999996185303,4,30.5,19.2000007629395,5.51999998092651,10.0345153808594,1.41827738285065,5.72031164169312,22.8,22.8
"74",23400,0.194999992847443,4.13000011444092,6.23999977111816,5.28999996185303,4,30.5,19.2000007629395,7.53999996185303,10.0604915618896,1.41827738285065,5.72031164169312,23.4,23.4
"75",24101,0.0790000036358833,4.36999988555908,6.26999998092651,4.25,5,39.7999992370605,18.7000007629395,6.78000020980835,10.0900087356567,1.47476303577423,5.98645210266113,24.101,24.101
"76",21400,0.0949999988079071,4.36999988555908,6.28999996185303,4.5,5,39.7999992370605,18.7000007629395,8.9399995803833,9.97114658355713,1.47476303577423,5.98645210266113,21.4,21.4
"77",20000,0.101999998092651,4.36999988555908,6.28000020980835,4.05000019073486,5,39.7999992370605,18.7000007629395,11.9700002670288,9.90348720550537,1.47476303577423,5.98645210266113,20,20
"78",20800,0.0869999974966049,4.36999988555908,6.1399998664856,4.09000015258789,5,39.7999992370605,18.7000007629395,10.2700004577637,9.94270801544189,1.47476303577423,5.98645210266113,20.8,20.8
"79",21200,0.0560000017285347,4.36999988555908,6.23000001907349,5.01000022888184,5,39.7999992370605,18.7000007629395,12.3400001525879,9.96175670623779,1.47476303577423,5.98645210266113,21.2,21.2
"80",20300,0.0839999988675117,4.36999988555908,5.86999988555908,4.5,5,39.7999992370605,18.7000007629395,9.10000038146973,9.91837596893311,1.47476303577423,5.98645210266113,20.3,20.3
"81",28001,0.0410000011324883,4.26000022888184,6.73000001907349,5.40000009536743,4,28.1000003814697,19,5.28999996185303,10.2399959564209,1.44926917552948,5.63835477828979,28.001,28.001
"82",23899,0.0450000017881393,4.26000022888184,6.61999988555908,5.40000009536743,4,28.1000003814697,19,7.21999979019165,10.0815916061401,1.44926917552948,5.63835477828979,23.899,23.899
"83",24800,0.0370000004768372,4.26000022888184,6.30000019073486,5.40000009536743,4,28.1000003814697,19,6.71999979019165,10.1185989379883,1.44926917552948,5.63835477828979,24.8,24.8
"84",22900,0.0359999984502792,4.26000022888184,6.17000007629395,5.40000009536743,4,28.1000003814697,19,7.51000022888184,10.0388917922974,1.44926917552948,5.63835477828979,22.9,22.9
"85",23899,0.0509999990463257,4.48999977111816,6.3899998664856,4.78000020980835,3,24.7000007629395,18.5,9.61999988555908,10.0815916061401,1.50185263156891,5.50938844680786,23.899,23.899
"86",26601,0.0570000000298023,4.48999977111816,6.63000011444092,4.44000005722046,3,24.7000007629395,18.5,6.53000020980835,10.1887044906616,1.50185263156891,5.50938844680786,26.601,26.601
"87",22501,0.0520000010728836,4.48999977111816,6.01000022888184,4.42999982833862,3,24.7000007629395,18.5,12.8599996566772,10.0213146209717,1.50185263156891,5.50938844680786,22.501,22.501
"88",22199,0.0719999969005585,4.48999977111816,6.11999988555908,3.75,3,24.7000007629395,18.5,8.4399995803833,10.0078029632568,1.50185263156891,5.50938844680786,22.199,22.199
"89",23600,0.0570000000298023,4.8899998664856,7.01000022888184,3.42000007629395,2,27,17.7999992370605,5.5,10.0690021514893,1.58719229698181,5.59842205047607,23.6,23.6
"90",28701,0.0529999993741512,4.8899998664856,7.07999992370605,3.41000008583069,2,27,17.7999992370605,5.69999980926514,10.264687538147,1.58719229698181,5.59842205047607,28.701,28.701
"91",22600,0.0469999983906746,4.8899998664856,6.42000007629395,3.08999991416931,2,27,17.7999992370605,8.8100004196167,10.0257053375244,1.58719229698181,5.59842205047607,22.6,22.6
"92",22000,0.0390000008046627,4.8899998664856,6.40000009536743,3.08999991416931,2,27,17.7999992370605,8.19999980926514,9.99879741668701,1.58719229698181,5.59842205047607,22,22
"93",22900,0.0419999994337559,4.6399998664856,6.44000005722046,3.67000007629395,4,27,18.2000007629395,8.15999984741211,10.0388917922974,1.53471434116364,5.59842205047607,22.9,22.9
"94",24999,0.028999999165535,4.6399998664856,6.21000003814697,3.67000007629395,4,27,18.2000007629395,6.21000003814697,10.1265907287598,1.53471434116364,5.59842205047607,24.999,24.999
"95",20600,0.0430000014603138,4.6399998664856,6.25,3.60999989509583,4,27,18.2000007629395,10.5900001525879,9.93304634094238,1.53471434116364,5.59842205047607,20.6,20.6
"96",28399,0.122000001370907,4.44999980926514,6.61999988555908,3.5,2,27.6000003814697,18,6.65000009536743,10.2541093826294,1.49290406703949,5.62040090560913,28.399,28.399
"97",21400,0.115000002086163,4.44999980926514,6.15999984741211,3.5,2,27.6000003814697,18,11.3400001525879,9.97114658355713,1.49290406703949,5.62040090560913,21.4,21.4
"98",38700,0.120999999344349,4.44999980926514,8.06999969482422,3.5,2,27.6000003814697,18,4.21000003814697,10.5635948181152,1.49290406703949,5.62040090560913,38.7,38.7
"99",43800,0.0820000022649765,4.44999980926514,7.82000017166138,3.5,2,27.6000003814697,18,3.5699999332428,10.6873893737793,1.49290406703949,5.62040090560913,43.8,43.8
"100",33200,0.0689999982714653,4.44999980926514,7.42000007629395,3.5,2,27.6000003814697,18,6.19000005722046,10.4103050231934,1.49290406703949,5.62040090560913,33.2,33.2
"101",27499,0.149000003933907,5.19999980926514,6.73000001907349,2.77999997138977,5,38.4000015258789,20.8999996185303,9.42000007629395,10.2219047546387,1.64865863323212,5.95064258575439,27.499,27.499
"102",26500,0.114000000059605,5.19999980926514,6.78000020980835,2.85999989509583,5,38.4000015258789,20.8999996185303,7.67000007629395,10.1849002838135,1.64865863323212,5.95064258575439,26.5,26.5
"103",18600,0.229000002145767,5.19999980926514,6.40000009536743,2.71000003814697,5,38.4000015258789,20.8999996185303,10.6300001144409,9.83091640472412,1.64865863323212,5.95064258575439,18.6,18.6
"104",19300,0.211999997496605,5.19999980926514,6.1399998664856,2.71000003814697,5,38.4000015258789,20.8999996185303,13.4399995803833,9.86786079406738,1.64865863323212,5.95064258575439,19.3,19.3
"105",20100,0.140000000596046,5.19999980926514,6.17000007629395,2.42000007629395,5,38.4000015258789,20.8999996185303,12.3299999237061,9.90847492218018,1.64865863323212,5.95064258575439,20.1,20.1
"106",19500,0.133000001311302,5.19999980926514,5.84999990463257,2.10999989509583,5,38.4000015258789,20.8999996185303,16.4699993133545,9.87817001342773,1.64865863323212,5.95064258575439,19.5,19.5
"107",19500,0.171000003814697,5.19999980926514,5.84000015258789,2.21000003814697,5,38.4000015258789,20.8999996185303,18.6599998474121,9.87817001342773,1.64865863323212,5.95064258575439,19.5,19.5
"108",20400,0.130999997258186,5.19999980926514,6.13000011444092,2.11999988555908,5,38.4000015258789,20.8999996185303,14.0900001525879,9.92329025268555,1.64865863323212,5.95064258575439,20.4,20.4
"109",19800,0.128000006079674,5.19999980926514,6.46999979019165,2.4300000667572,5,38.4000015258789,20.8999996185303,12.2700004577637,9.89343738555908,1.64865863323212,5.95064258575439,19.8,19.8
"110",19400,0.263999998569489,5.19999980926514,6.23000001907349,2.54999995231628,5,38.4000015258789,20.8999996185303,15.5500001907349,9.87302875518799,1.64865863323212,5.95064258575439,19.4,19.4
"111",21700,0.108000002801418,5.46999979019165,6.19000005722046,2.77999997138977,5,38.4000015258789,20.8999996185303,13,9.98506736755371,1.69927859306335,5.95064258575439,21.7,21.7
"112",22800,0.101000003516674,5.46999979019165,6.71000003814697,2.6800000667572,6,43.2000007629395,17.7999992370605,10.1599998474121,10.0345153808594,1.69927859306335,6.06842565536499,22.8,22.8
"113",18800,0.123000003397465,5.46999979019165,5.90999984741211,2.34999990463257,6,43.2000007629395,17.7999992370605,16.2099990844727,9.84161186218262,1.69927859306335,6.06842565536499,18.8,18.8
"114",18700,0.222000002861023,5.46999979019165,6.09000015258789,2.63000011444092,6,43.2000007629395,17.7999992370605,17.0900001525879,9.83627891540527,1.69927859306335,6.06842565536499,18.7,18.7
"115",18500,0.142000004649162,5.46999979019165,6.25,2.25999999046326,6,43.2000007629395,17.7999992370605,10.4499998092651,9.82552623748779,1.69927859306335,6.06842565536499,18.5,18.5
"116",18300,0.171000003814697,5.46999979019165,5.92999982833862,2.46000003814697,6,43.2000007629395,17.7999992370605,15.7600002288818,9.81465625762939,1.69927859306335,6.06842565536499,18.3,18.3
"117",21200,0.131999999284744,5.46999979019165,6.17999982833862,2.73000001907349,6,43.2000007629395,17.7999992370605,12.039999961853,9.96175670623779,1.69927859306335,6.06842565536499,21.2,21.2
"118",19200,0.150999993085861,5.46999979019165,6.01999998092651,2.75,6,43.2000007629395,17.7999992370605,10.3000001907349,9.8626651763916,1.69927859306335,6.06842565536499,19.2,19.2
"119",20400,0.130999997258186,5.46999979019165,5.86999988555908,2.48000001907349,6,43.2000007629395,17.7999992370605,15.3699998855591,9.92329025268555,1.69927859306335,6.06842565536499,20.4,20.4
"120",19300,0.144999995827675,5.80999994277954,5.73000001907349,2.75999999046326,6,43.2000007629395,17.7999992370605,13.6099996566772,9.86786079406738,1.75958061218262,6.06842565536499,19.3,19.3
"121",22000,0.0689999982714653,5.80999994277954,5.86999988555908,2.25999999046326,2,18.7999992370605,19.1000003814697,39.0699996948242,9.99879741668701,1.75958061218262,5.23644208908081,22,22
"122",20300,0.0719999969005585,5.80999994277954,6,2.20000004768372,2,18.7999992370605,19.1000003814697,14.2700004577637,9.91837596893311,1.75958061218262,5.23644208908081,20.3,20.3
"123",20500,0.0930000022053719,5.80999994277954,5.96000003814697,2.08999991416931,2,18.7999992370605,19.1000003814697,17.9300003051758,9.92817974090576,1.75958061218262,5.23644208908081,20.5,20.5
"124",17300,0.150000005960464,5.80999994277954,5.8600001335144,1.94000005722046,2,18.7999992370605,19.1000003814697,25.4099998474121,9.75846195220947,1.75958061218262,5.23644208908081,17.3,17.3
"125",18800,0.0979999974370003,5.80999994277954,5.88000011444092,2.00999999046326,2,18.7999992370605,19.1000003814697,17.5799999237061,9.84161186218262,1.75958061218262,5.23644208908081,18.8,18.8
"126",21400,0.168999999761581,5.80999994277954,5.98999977111816,1.99000000953674,2,18.7999992370605,19.1000003814697,14.8100004196167,9.97114658355713,1.75958061218262,5.23644208908081,21.4,21.4
"127",15700,0.386999994516373,6.23999977111816,5.6100001335144,1.75999999046326,2,18.7999992370605,19.1000003814697,27.2600002288818,9.66141605377197,1.83098018169403,5.23644208908081,15.7,15.7
"128",16200,0.25900000333786,6.23999977111816,5.69000005722046,1.78999996185303,4,43.7000007629395,21.2000007629395,17.1900005340576,9.6927661895752,1.83098018169403,6.07993316650391,16.2,16.2
"129",18000,0.324999988079071,6.23999977111816,6.42999982833862,1.80999994277954,4,43.7000007629395,21.2000007629395,15.3900003433228,9.79812717437744,1.83098018169403,6.07993316650391,18,18
"130",14300,0.880999982357025,6.23999977111816,5.6399998664856,1.98000001907349,4,43.7000007629395,21.2000007629395,18.3400001525879,9.56801509857178,1.83098018169403,6.07993316650391,14.3,14.3
"131",19200,0.340000003576279,6.23999977111816,6.46000003814697,2.11999988555908,4,43.7000007629395,21.2000007629395,12.6000003814697,9.8626651763916,1.83098018169403,6.07993316650391,19.2,19.2
"132",19600,1.192999958992,6.23999977111816,6.32999992370605,2.26999998092651,4,43.7000007629395,21.2000007629395,12.2600002288818,9.88328456878662,1.83098018169403,6.07993316650391,19.6,19.6
"133",23001,0.589999973773956,6.23999977111816,6.36999988555908,2.32999992370605,4,43.7000007629395,21.2000007629395,11.1199998855591,10.0432929992676,1.83098018169403,6.07993316650391,23.001,23.001
"134",18400,0.330000013113022,6.23999977111816,5.82000017166138,2.47000002861023,4,43.7000007629395,21.2000007629395,15.0299997329712,9.82010555267334,1.83098018169403,6.07993316650391,18.4,18.4
"135",15600,0.976000010967255,6.23999977111816,5.76000022888184,2.34999990463257,4,43.7000007629395,21.2000007629395,17.3099994659424,9.65502643585205,1.83098018169403,6.07993316650391,15.6,15.6
"136",18100,0.558000028133392,6.23999977111816,6.32999992370605,2.10999989509583,4,43.7000007629395,21.2000007629395,16.9599990844727,9.80366706848145,1.83098018169403,6.07993316650391,18.1,18.1
"137",17400,0.323000013828278,6.23999977111816,5.94000005722046,1.97000002861023,4,43.7000007629395,21.2000007629395,16.8999996185303,9.76422595977783,1.83098018169403,6.07993316650391,17.4,17.4
"138",17100,0.351999998092651,6.23999977111816,6.44999980926514,1.85000002384186,4,43.7000007629395,21.2000007629395,14.5900001525879,9.74683380126953,1.83098018169403,6.07993316650391,17.1,17.1
"139",13300,0.25,6.23999977111816,5.8600001335144,1.66999995708466,4,43.7000007629395,21.2000007629395,21.3199996948242,9.49551963806152,1.83098018169403,6.07993316650391,13.3,13.3
"140",17800,0.545000016689301,6.23999977111816,6.15000009536743,1.66999995708466,4,43.7000007629395,21.2000007629395,18.4599990844727,9.78695392608643,1.83098018169403,6.07993316650391,17.8,17.8
"141",14000,0.291000008583069,6.23999977111816,6.17000007629395,1.61000001430511,4,43.7000007629395,21.2000007629395,24.1599998474121,9.54681301116943,1.83098018169403,6.07993316650391,14,14
"142",14400,1.62899994850159,6.23999977111816,5.01999998092651,1.44000005722046,4,43.7000007629395,21.2000007629395,34.4099998474121,9.57498359680176,1.83098018169403,6.07993316650391,14.4,14.4
"143",13400,3.32100009918213,8.71000003814697,5.40000009536743,1.32000005245209,5,40.2999992370605,14.6999998092651,26.8199996948242,9.50300979614258,2.16447186470032,5.99893665313721,13.4,13.4
"144",15600,4.09700012207031,8.71000003814697,5.46999979019165,1.4099999666214,5,40.2999992370605,14.6999998092651,26.4200000762939,9.65502643585205,2.16447186470032,5.99893665313721,15.6,15.6
"145",11800,2.77999997138977,8.71000003814697,4.90000009536743,1.35000002384186,5,40.2999992370605,14.6999998092651,29.2900009155273,9.3758544921875,2.16447186470032,5.99893665313721,11.8,11.8
"146",13800,2.37899994850159,8.71000003814697,6.13000011444092,1.41999995708466,5,40.2999992370605,14.6999998092651,27.7999992370605,9.5324239730835,2.16447186470032,5.99893665313721,13.8,13.8
"147",15600,2.15499997138977,8.71000003814697,5.63000011444092,1.51999998092651,5,40.2999992370605,14.6999998092651,16.6499996185303,9.65502643585205,2.16447186470032,5.99893665313721,15.6,15.6
"148",14600,2.36899995803833,8.71000003814697,4.92999982833862,1.46000003814697,5,40.2999992370605,14.6999998092651,29.5300006866455,9.58877658843994,2.16447186470032,5.99893665313721,14.6,14.6
